weeks,09161,09162,09163,09171,09172,09173,09174,09175,09176,09177,09178,09179,09180,09181,09182,09183,09184,09185,09186,09187,09188,09189,09190,09261,09262,09263,09271,09272,09273,09274,09275,09276,09277,09278,09279,09361,09362,09363,09371,09372,09373,09374,09375,09376,09377,09461,09462,09463,09464,09471,09472,09473,09474,09475,09476,09477,09478,09479,09561,09562,09563,09564,09565,09571,09572,09573,09574,09575,09576,09577,09661,09662,09663,09671,09672,09673,09674,09675,09676,09677,09678,09679,09761,09762,09763,09764,09771,09772,09773,09774,09775,09776,09777,09778,09779,09780
2016-KW10,0.2547164562,0.7452319023,0.1255244785,0.3508805649,0.3396393544,0.0555620585,0.066691006,0.0614636592,0.0578346258,0.1576928006,0.0777284319,0.095879789,0.0388533837,0.0524923242,0.0436951899,0.0500592624,0.1518309252,0.3448396921,0.0553042946,0.2116494716,0.0595695584,0.0775639581,0.0591835757,0.1287754877,0.0225815369,0.216473217,0.4432556657,0.132381088,0.1508574135,0.1665412224,0.3860222361,0.1319420493,0.0528867075,0.0438689484,0.0420181767,0.0187234782,0.3682192803,0.1166031046,0.3480451614,0.0561147257,0.058212208,0.0417940149,0.0842180704,0.0642782824,0.0322395055,0.0334885333,0.0323044992,0.1159739484,0.0199769272,0.1623851656,0.6509299019,0.4296083246,0.0509598888,0.0424072544,0.0298939862,0.0318305319,0.0294637901,0.0323907153,0.9258669287,0.0487399354,0.251075043,0.5287093941,0.1158130117,0.0805470342,0.0595288821,0.051274688,0.2703034378,0.435178325,0.1533307094,0.0415490729,0.1284049796,0.0233110575,0.0557132683,0.1745270414,0.3480853956,0.0353065871,0.0373041471,0.2353107657,0.0568331929,0.0558419292,0.0507671185,0.266831804,0.4214800718,0.3125162201,0.029856847,0.0191412945,0.4493562265,0.2072604103,0.0418063947,0.1524177033,0.1734248021,0.0357955869,0.3636330274,0.1602288795,0.1563084799,0.0679820364
2016-KW11,0.4747631838,0.7710889925,0.1266311605,0.0503113626,0.0480390705,0.0577811438,0.0693545688,0.0639184477,0.0601444748,0.4755862115,0.3963347797,0.1975241934,0.0404051435,0.0545888078,0.1432554009,0.0520585723,0.5712119171,0.3595311871,0.0575130851,0.1183808127,0.0619486987,0.0806617742,0.0615473003,0.0321969363,0.0234834177,0.1194905904,0.0540720016,0.2315766902,0.3706627519,0.2671011414,0.0868565521,0.1333050417,0.0549989423,0.0456210242,0.0436963348,0.2151014224,0.0683425666,0.1173534771,0.1451777913,0.0583558838,0.0605371372,0.0434632203,0.0875816441,0.0668454837,0.1313421896,0.0348260271,0.0335947041,0.0188841181,0.0207747829,0.0671489465,0.2433915059,0.0398796012,0.0529951687,0.0441009518,0.031087918,0.033101807,0.0306405403,0.0336843635,0.0190960823,0.0506865529,0.0576592989,0.6485595104,0.0187167538,0.083763991,0.0619063978,0.0533225406,0.4909726917,0.3391172859,0.4710499034,0.0432084955,0.0318116306,0.0242420746,0.0579383927,0.1775908299,0.1452196324,0.0367166919,0.0387940323,0.2368955643,0.0591030459,0.0580721922,0.0527946993,0.3674905918,0.4265936377,0.117647744,0.0310492955,0.019905776,0.0604162119,0.1138164573,0.0434760944,0.0567833951,0.2742596433,0.0372252219,0.0635731439,0.0649065408,0.2564597148,0.1685122364
2016-KW12,0.0640956029,0.8001194577,0.0300585879,0.1502957809,0.1479255112,0.0602725718,0.0723450239,0.0666745062,0.3926154725,0.0649541182,0.4141958618,0.1040084119,0.3720250136,0.3868202542,0.1452147131,0.0543032524,0.1647030471,0.045927692,0.1578080297,0.1234851989,0.1624348998,0.3775850022,0.0642011187,0.461277957,0.0244959841,0.1204252031,0.3862811642,0.037496496,0.0575392317,0.0745527032,0.090601664,0.0370202359,0.0573704063,0.1454032028,0.5710882656,0.3137560666,0.1691044607,0.020380866,0.0494049189,0.2565022436,0.0631473991,0.0453372829,0.6168658373,0.5952355678,0.1327878237,0.0363276682,0.0350432525,0.0196983703,0.0216705574,0.0700442987,0.0498207473,0.1394142191,0.0552802333,0.1438175873,0.0324283779,0.1323441775,0.129776785,0.1329518529,0.1177345489,0.0528720738,0.0601454732,0.2453857416,0.1173388645,0.1851908316,0.0645757,0.0556217209,0.0810040382,0.0476413654,0.060222212,0.0450715748,0.2288134457,0.1231024279,0.4881293426,0.1810306294,0.147263639,0.0382998553,0.0404667672,0.0430447113,0.0616514721,0.2562063196,0.05507112,0.0772380816,0.1388895537,0.1185028961,0.0323880901,0.0207640804,0.0630212597,0.2165391109,0.0453507122,0.3891094686,0.179834943,0.0388303123,0.0663143134,0.0677052042,0.0634524358,0.073745507
2016-KW13,0.0670224441,0.734374187,0.0314311737,0.4004167242,0.0523986633,0.0630248394,0.0756485641,0.0697191097,0.065602645,0.0679201624,0.0881684744,0.108757819,0.04407195,0.0595427957,0.0495640802,0.0567829389,0.1722239947,0.0480249196,0.062732454,0.1291239878,0.067570604,0.0879819095,0.0671327782,0.0351188399,0.025614561,0.0236425898,0.1567941638,0.0392087241,0.0601666849,0.0779570542,0.0947388696,0.0387107162,0.0599901503,0.049761177,0.0476618201,0.0212383097,0.0745447216,0.0213115314,0.0516609294,0.0636517376,0.0660309419,0.0474075502,0.0955297644,0.0729117771,0.0365697333,0.0379865233,0.0366434565,0.0205978704,0.0226601149,0.0732427793,0.0520957461,0.1413137892,0.0578045323,0.0481031565,0.0339091771,0.0361058285,0.0334211995,0.0367412526,0.0208290705,0.0552864074,0.062891937,0.2565909581,0.0204153176,0.0913656555,0.0675244643,0.0581616135,0.0847029809,0.0498168455,0.0629721799,0.0471297089,0.0346985674,0.0264420666,0.0631963587,0.0870154831,0.0517065676,0.0400487678,0.1401297037,0.0450102913,0.4100062614,0.1611573756,0.0575858702,0.0807650568,0.1452317622,0.0216325033,0.0338670495,0.0217122447,0.0658990425,0.1241454126,0.0474215927,0.061936544,0.0857651972,0.0406034473,0.0693424692,0.0707968731,0.0663499077,0.0771129984
2016-KW14,0.0702082168,0.7692811386,0.0329251892,0.0574856404,0.4172515174,0.0660205942,0.0792443614,0.0730330627,0.0687209305,0.0711486063,0.0923593797,0.113927396,0.0461668186,0.1601881138,0.0519200058,0.0594819979,0.1804103046,0.0503076844,0.1635293859,0.3308917782,0.0707824323,0.0921639468,0.0703237954,0.0367881411,0.0268320959,0.0247663912,0.0617825373,0.0410724294,0.0630265833,0.0816625808,0.4616042774,0.1383658246,0.1606567325,0.1499415461,0.1477424007,0.1200629035,0.0780880501,0.0223245308,0.0541165244,0.0666772908,0.0691695855,0.1474760446,0.4624327657,0.1741925619,0.1361230745,0.4999694012,0.0383852271,0.0215769474,0.1215522913,0.0767242227,0.0545720091,0.0455663353,0.0605521507,0.1482047151,0.0355209794,0.0378220441,0.0350098068,0.0384876717,0.119634212,0.0579143319,0.0658813745,0.2687874763,0.0213857174,0.4580707245,0.0707340994,0.060926205,0.0887291611,0.0521847858,0.0659654317,0.0493699217,0.0363478917,0.0276989354,0.1640153413,0.0911515834,0.1519794069,0.0419524028,0.1421410417,0.047149762,0.0675309963,0.1641682203,0.1581381698,0.084604056,0.1521350523,0.1204758343,0.0354768494,0.0227442912,0.0690314166,0.5902236743,0.0496756796,0.1626956439,0.0898418678,0.0425334479,0.0726385194,0.0741620554,0.0695037127,0.0807784046
2016-KW15,0.1714420894,1.0023715273,0.1323435603,0.9184563419,0.0575621673,0.0692354751,0.0831031753,0.1744044915,0.8324236608,0.7482365993,0.0968568309,0.9776465356,0.1462299924,0.0654103016,0.1522633317,0.0623784811,0.1891954064,0.0527574232,0.2645444272,0.4352934346,0.2698593413,0.3900971062,0.4539263993,0.2342096939,0.0281386881,0.1237874686,0.6405993735,0.2387026062,0.1639107454,0.0856391501,1.2446092247,0.5205186264,0.0659017397,0.2502949259,0.530351796,0.2189613392,0.0818905572,0.2190417764,0.5347449882,0.3633693744,0.0725378069,0.0520792166,0.3983887469,0.655905026,0.1379884872,0.0417298166,0.0402544004,0.0226276395,0.024893103,0.0804603181,0.4374075779,0.3412304183,0.063500745,0.2484735197,0.0372506778,0.235293943,0.0367146136,0.4205400117,0.1206966976,0.1585495523,0.166904551,0.6620542934,0.0224270975,0.2959992206,0.4543566831,0.063893014,0.2886799883,0.4459862301,0.1669927014,0.0517739961,0.2337480066,0.2246778883,0.8297802527,0.0955902208,0.1546169456,0.0439952801,0.33992965,0.2450758753,0.1686345013,0.6453925478,0.0632605354,0.2843540107,0.3551734371,0.1215793028,0.0372043989,0.0238518272,0.1702079848,0.2341941075,0.0520946429,0.0680399362,0.1920318034,0.0446046193,0.076175661,0.0777733858,0.1707032794,0.0847119188
2016-KW16,0.1750594551,1.342966335,0.0362249028,0.161061841,0.5569792336,0.0726370802,0.1850011887,0.479126235,0.0756080401,0.3717242389,0.1016154997,0.1253450306,0.0507935886,0.5652129543,0.1549384267,0.3588884203,0.1984907576,0.1531645208,0.5688890837,1.2322967797,0.0778761426,0.1992155557,0.4761454489,0.439248901,0.0295211688,0.2228785921,0.1657893665,0.2408187972,0.0693430139,0.3832919083,2.5996464968,0.2402448355,0.460399855,0.5539394908,0.0549309683,0.024477473,0.1837289936,0.5211508441,0.6539440591,0.2689897398,0.1739167337,0.7468570502,0.2079145726,0.2796620752,0.2377773203,0.1415951173,0.0422321376,0.2193695069,0.3195613498,0.0844134105,0.5566301169,0.4489068328,0.0666205974,0.3488848399,0.0390808392,0.3350577381,0.1363335126,0.140159924,0.2196359685,0.0637184204,0.1702989831,0.5891701832,0.1213440372,0.9931495809,0.0778229659,0.864579953,0.2932516159,0.6518187246,0.8701242035,0.054317702,0.1378056984,0.1282899565,0.4640950586,0.1002866598,0.1574076758,0.1439718853,0.3422134742,0.1496901161,0.1721139275,0.5695919411,1.05954655,0.4843432487,0.5586421013,0.3183770119,0.0390322866,0.0250236903,0.2715797926,0.6396684469,0.2502842524,0.1691978783,0.0988456865,0.0467960869,0.0799182441,0.0815944666,0.1742843467,0.0888738964
2016-KW17,0.4722767675,0.9855237135,0.0379938795,0.0663353058,0.0633392988,0.0761841788,0.1892587626,1.3379378598,0.0793002201,0.179916701,0.5244649307,0.1314660252,0.0532740004,0.0719750981,0.0599128658,0.4865262184,0.6260709142,0.0580523345,0.9116051935,1.1608622444,0.0816790812,0.1063521873,0.0811498392,0.0424515161,0.0309627809,0.2242092198,0.0712936914,0.2430255019,0.3661744776,0.5833095562,2.7196583958,0.6603107363,0.0725158586,0.1579661906,0.1554284963,0.2213029353,0.0901093673,0.2213914455,0.4537078287,0.2725721208,0.2754480936,0.8930805097,0.6311783041,0.2837656202,0.6310957998,0.4638051849,0.0442944666,0.1227136999,0.4186517578,0.0885355846,0.9965626575,0.0525810752,0.069873892,0.1559619819,0.6545066547,0.141459659,0.0403994149,0.3378579069,0.2208082486,0.1646450675,0.2716536767,1.2171287435,0.0246779559,0.5017027459,0.4995105322,0.1681206054,0.395833856,0.8693659318,1.5254123475,0.0569702074,0.1397585671,0.1297781415,0.2720216606,0.6208862743,0.6760200706,0.3418560183,0.5402251321,0.2500384135,0.1757421757,0.6900852991,0.3630547989,1.0045910832,0.9580761843,0.221779435,0.0409383567,0.0262456763,1.0132480281,0.5413267879,0.4752102598,0.2704988015,0.2014877092,0.049081288,0.0838209049,0.0855789827,0.2758336582,0.0932138901
2016-KW18,0.2805197485,1.2235922943,0.1376253169,0.6045293273,0.0663673424,0.0798262939,0.3892605345,0.6233279024,0.2787214527,0.1838417098,0.1116728359,0.1377509836,0.0558208552,0.0754159909,0.0627771029,0.9982034469,0.3159513423,0.0608276258,0.5685313378,1.866429781,0.0855838895,0.3070666855,0.0850293461,0.0444809834,0.0324430096,0.0299453413,0.6097247569,0.1474762429,0.2718363491,0.4899995076,1.7250630433,0.3424756235,0.565057978,1.1849399409,0.1581828045,0.1247151919,0.1922322748,0.0269928584,0.2610630899,0.6156430622,0.181448852,0.8885136486,0.3166266826,0.7251867608,0.4375789624,0.1459282221,0.0464120393,0.6589267699,0.5177763283,0.1905832546,0.163798747,0.2507249534,2.0176751776,0.5500020941,0.9173641904,1.2135916602,0.0423307781,0.2421660563,0.1241968558,1.1919381129,0.2752881116,0.8600169164,0.1236728028,2.0601831809,1.0577558719,0.9021345801,0.2050985699,0.2587274015,0.2753897461,0.5487691403,0.2395788225,0.2291212655,0.6669339873,1.1802579721,0.5545661193,0.3441703792,0.7842479576,0.9832923922,0.277282689,0.713066209,0.5620127536,0.7351336044,0.3795784699,0.0273993965,0.0428954849,0.1253154707,0.2790968652,1.1813387968,0.0600634612,1.2463084478,0.108628882,0.1492427779,0.0878281068,0.1874853074,0.6190605229,0.0976701397
2016-KW19,0.2844304994,1.2664429318,0.3350894717,1.6374786277,0.0694247975,0.083503785,0.1980444684,0.0923732547,0.0869192086,0.7419998585,1.0295773372,0.241912063,0.5147723889,0.0788903052,0.1634842354,0.4664939753,0.2281855148,0.1614449485,0.4743766933,1.018721069,0.0895266254,1.681340242,0.0889465349,0.339975388,0.0339376159,0.3247701081,1.2843485376,0.3453942167,0.8295420834,0.9509282327,0.6797178143,0.8989294049,1.2856881279,1.2721354081,0.0631487905,0.3215845943,0.0987668746,0.2238665334,0.7204574395,1.3883545662,0.0874866739,0.2584420494,0.126570682,0.5856787046,0.0484525018,0.3437748806,0.0485501802,0.2229209793,0.2256533182,0.2926720362,0.2646536019,0.5467083225,0.630782236,0.552808907,0.0449274391,0.4390981582,0.0442809007,0.1464948286,0.2232273043,0.2688810192,0.1811427729,1.0897913825,0.027048959,0.9686937513,0.0894654933,0.9898202116,0.3078560527,0.5550794328,0.8332591807,0.2580739278,0.0459733295,0.2306641566,0.8662516364,0.767299908,0.6553982657,0.2486921446,0.4473244119,0.7116457795,0.085414163,0.1817394753,0.3697427318,0.9546486523,0.9422477403,0.1264767252,0.0448716228,0.1265823774,0.1851269908,1.7292545155,0.0628305049,0.4733221646,0.5048935697,0.0537969088,0.5482541719,0.2894313706,0.2835394326,0.199984748
2016-KW20,0.973011968,1.8958026371,0.8119180972,0.4671425302,1.1202920031,0.0871485455,0.3002343407,1.144242111,0.7613541386,0.3873628519,0.5969272291,0.1503865115,0.2565713022,0.7529747909,0.1663505529,0.9447887071,0.5315905462,0.6392331993,0.1845593202,2.106720775,0.0934342699,0.6107336845,0.7634699534,0.1463761796,0.0354189198,0.032692147,1.6044021294,0.8226726222,0.1810114642,0.49905659,3.6517083547,0.5426032002,0.1807673584,0.8372641852,0.9462407737,0.9097032668,0.103077836,0.5044797847,1.1474007522,0.954286642,0.1891203539,0.5405644475,3.0940403885,2.7833842321,1.3221633234,0.6253524557,0.246299441,0.2241121653,0.1291486899,1.4425597431,0.1698512521,0.8286046706,0.0799300872,1.5056126261,0.0468884251,1.3912080653,0.5212246105,0.5398798948,0.6156921604,0.272078262,0.0869647726,2.0035968532,0.0282295878,0.3219673854,1.0433923571,0.8488800153,0.2149393969,1.2286014615,3.1468359734,0.2607994643,0.1457950413,0.2321933156,0.2830158663,0.1203219692,0.1693131097,0.1531931115,1.5116728832,0.5513140326,1.8076203636,2.4070204565,0.1774428038,3.9398955104,1.4724173797,0.4211729693,0.0468301726,0.0300229333,0.188937968,1.2335653317,0.0655729212,0.1834587636,0.4120383424,0.3495902529,1.0599706617,1.3413625545,2.1036696148,0.1066291594
